ref,after,class,type,lemma,normalized,strong,number,gender,case,gloss,domain,ln,morph,unicode,id,wordOrder,LeafName,word,bookLong,bookNum,bookShort,chapter,verse,parents,Parent1Name,Parent1Type,Parent1Appos,Parent1Class,Parent1Rule,Parent1Role,Parent1Cltype,Parent1Unit,Parent1Junction,Parent1SN,Parent1WGN,Parent2Name,Parent2Type,Parent2Appos,Parent2Class,Parent2Rule,Parent2Role,Parent2Cltype,Parent2Unit,Parent2Junction,Parent2SN,Parent2WGN,Parent3Name,Parent3Type,Parent3Appos,Parent3Class,Parent3Rule,Parent3Role,Parent3Cltype,Parent3Unit,Parent3Junction,Parent3SN,Parent3WGN,Parent4Name,Parent4Type,Parent4Appos,Parent4Class,Parent4Rule,Parent4Role,Parent4Cltype,Parent4Unit,Parent4Junction,Parent4SN,Parent4WGN,Parent5Name,Parent5Type,Parent5Appos,Parent5Class,Parent5Rule,Parent5Role,Parent5Cltype,Parent5Unit,Parent5Junction,Parent5SN,Parent5WGN,Parent6Name,Parent6Type,Parent6Appos,Parent6Class,Parent6Rule,Parent6Role,Parent6Cltype,Parent6Unit,Parent6Junction,Parent6SN,Parent6WGN,Parent7Name,Parent7Type,Parent7Appos,Parent7Class,Parent7Rule,Parent7Role,Parent7Cltype,Parent7Unit,Parent7Junction,Parent7SN,Parent7WGN,discontinuous,Parent8Name,Parent8Type,Parent8Appos,Parent8Class,Parent8Rule,Parent8Role,Parent8Cltype,Parent8Unit,Parent8Junction,Parent8SN,Parent8WGN,Parent9Name,Parent9Type,Parent9Appos,Parent9Class,Parent9Rule,Parent9Role,Parent9Cltype,Parent9Unit,Parent9Junction,Parent9SN,Parent9WGN,junction,Parent10Name,Parent10Type,Parent10Appos,Parent10Class,Parent10Rule,Parent10Role,Parent10Cltype,Parent10Unit,Parent10Junction,Parent10SN,Parent10WGN,Parent11Name,Parent11Type,Parent11Appos,Parent11Class,Parent11Rule,Parent11Role,Parent11Cltype,Parent11Unit,Parent11Junction,Parent11SN,Parent11WGN,role,referent,person,tense,voice,mood,frame,subjref,Parent12Name,Parent12Type,Parent12Appos,Parent12Class,Parent12Rule,Parent12Role,Parent12Cltype,Parent12Unit,Parent12Junction,Parent12SN,Parent12WGN,Parent13Name,Parent13Type,Parent13Appos,Parent13Class,Parent13Rule,Parent13Role,Parent13Cltype,Parent13Unit,Parent13Junction,Parent13SN,Parent13WGN,Parent14Name,Parent14Type,Parent14Appos,Parent14Class,Parent14Rule,Parent14Role,Parent14Cltype,Parent14Unit,Parent14Junction,Parent14SN,Parent14WGN,Parent15Name,Parent15Type,Parent15Appos,Parent15Class,Parent15Rule,Parent15Role,Parent15Cltype,Parent15Unit,Parent15Junction,Parent15SN,Parent15WGN,Parent16Name,Parent16Type,Parent16Appos,Parent16Class,Parent16Rule,Parent16Role,Parent16Cltype,Parent16Unit,Parent16Junction,Parent16SN,Parent16WGN,Parent17Name,Parent17Type,Parent17Appos,Parent17Class,Parent17Rule,Parent17Role,Parent17Cltype,Parent17Unit,Parent17Junction,Parent17SN,Parent17WGN,Parent18Name,Parent18Type,Parent18Appos,Parent18Class,Parent18Rule,Parent18Role,Parent18Cltype,Parent18Unit,Parent18Junction,Parent18SN,Parent18WGN,degree,Parent19Name,Parent19Type,Parent19Appos,Parent19Class,Parent19Rule,Parent19Role,Parent19Cltype,Parent19Unit,Parent19Junction,Parent19SN,Parent19WGN,Parent20Name,Parent20Type,Parent20Appos,Parent20Class,Parent20Rule,Parent20Role,Parent20Cltype,Parent20Unit,Parent20Junction,Parent20SN,Parent20WGN,Parent21Name,Parent21Type,Parent21Appos,Parent21Class,Parent21Rule,Parent21Role,Parent21Cltype,Parent21Unit,Parent21Junction,Parent21SN,Parent21WGN,Parent22Name,Parent22Type,Parent22Appos,Parent22Class,Parent22Rule,Parent22Role,Parent22Cltype,Parent22Unit,Parent22Junction,Parent22SN,Parent22WGN,Parent23Name,Parent23Type,Parent23Appos,Parent23Class,Parent23Rule,Parent23Role,Parent23Cltype,Parent23Unit,Parent23Junction,Parent23SN,Parent23WGN,Parent24Name,Parent24Type,Parent24Appos,Parent24Class,Parent24Rule,Parent24Role,Parent24Cltype,Parent24Unit,Parent24Junction,Parent24SN,Parent24WGN
TIT 3:7!8, ,prep,,κατά,κατ’,2596,,,,according to,089005,89.8,PREP,κατ’,n56003007008,114966,w,κατ’,Titus,17,Titus,3,7,8,wg,,,pp,PrepNp,adv,,,,,427,wg,,,cl,ADV-P-VC-ADV,,,,,,423,wg,,,,sub-CL,adv,,,,,422,wg,,,cl,,,,,,,387,wg,,,,Conj-CL,,,,,,386,wg,,,,,,,,,,385,sentence,,,,,,,,,23,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:7!9, ,noun,common,ἐλπίς,ἐλπίδα,1680,singular,feminine,accusative,[the] hope,025004,25.61,N-ASF,ἐλπίδα,n56003007009,114967,w,ἐλπίδα,Titus,17,Titus,3,7,9,wg,,,np,NPofNP,,,,,,428,wg,,,pp,PrepNp,adv,,,,,427,wg,,,cl,ADV-P-VC-ADV,,,,,,423,wg,,,,sub-CL,adv,,,,,422,wg,,,cl,,,,,,,387,wg,,,,Conj-CL,,,,,,386,wg,,,,,,,,,,385,,sentence,,,,,,,,,23,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:7!10, ,noun,common,ζωή,ζωῆς,2222,singular,feminine,genitive,of life,023007,23.88,N-GSF,ζωῆς,n56003007010,114968,w,ζωῆς,Titus,17,Titus,3,7,10,wg,,,np,NpAdjp,,,,,,429,wg,,,np,NPofNP,,,,,,428,wg,,,pp,PrepNp,adv,,,,,427,wg,,,cl,ADV-P-VC-ADV,,,,,,423,wg,,,,sub-CL,adv,,,,,422,wg,,,cl,,,,,,,387,wg,,,,Conj-CL,,,,,,386,,wg,,,,,,,,,,385,sentence,,,,,,,,,23,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:7!11,.,adj,,αἰώνιος,αἰωνίου,166,singular,feminine,genitive,eternal,067005,67.96,A-GSF,αἰωνίου.,n56003007011,114969,w,αἰωνίου,Titus,17,Titus,3,7,10,wg,,,np,NpAdjp,,,,,,429,wg,,,np,NPofNP,,,,,,428,wg,,,pp,PrepNp,adv,,,,,427,wg,,,cl,ADV-P-VC-ADV,,,,,,423,wg,,,,sub-CL,adv,,,,,422,wg,,,cl,,,,,,,387,wg,,,,Conj-CL,,,,,,386,,wg,,,,,,,,,,385,sentence,,,,,,,,,23,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!1, ,adj,,πιστός,Πιστός,4103,singular,masculine,nominative,Trustworthy [is],031009,31.87,A-NSM,Πιστὸς,n56003008001,114970,w,Πιστὸς,Titus,17,Titus,3,8,4,wg,,,cl,P-S,,Verbless,,,,431,wg,,,,,,,,,,430,sentence,,,,,,,,,24,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!2, ,det,,ὁ,ὁ,3588,singular,masculine,nominative,the,092004,92.24,T-NSM,ὁ,n56003008002,114971,w,ὁ,Titus,17,Titus,3,8,5,wg,,,np,DetNP,s,,,,,432,wg,,,cl,P-S,,Verbless,,,,431,wg,,,,,,,,,,430,sentence,,,,,,,,,24,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!3,",",noun,common,λόγος,λόγος,3056,singular,masculine,nominative,saying,033006,33.98,N-NSM,"λόγος,",n56003008003,114972,w,λόγος,Titus,17,Titus,3,8,5,wg,,,np,DetNP,s,,,,,432,wg,,,cl,P-S,,Verbless,,,,431,wg,,,,,,,,,,430,sentence,,,,,,,,,24,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!4, ,conj,,καί,καί,2532,,,,and,089017,89.92,CONJ,καὶ,n56003008004,114973,w,καὶ,Titus,17,Titus,3,8,4,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!5, ,prep,,περί,περί,4012,,,,concerning,089004,89.6,PREP,περὶ,n56003008005,114974,w,περὶ,Titus,17,Titus,3,8,6,wg,,,pp,PrepNp,adv,,,,,436,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!6, ,pron,demonstrative,οὗτος,τούτων,3778,plural,neuter,genitive,these things,,,D-GPN,τούτων,n56003008006,114975,w,τούτων,Titus,17,Titus,3,8,6,wg,,,pp,PrepNp,adv,,,,,436,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!7, ,verb,,βούλομαι,βούλομαι,1014,singular,,,I want,025001,25.3,V-PNI-1S,βούλομαί,n56003008007,114976,w,βούλομαί,Titus,17,Titus,3,8,5,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,first,present,middlepassive,indicative,A0:n56001001001 A1:n56003008009,n56001001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!8, ,pron,personal,σύ,σε,4771,singular,,accusative,you,,,P-2AS,σε,n56003008008,114977,w,σε,Titus,17,Titus,3,8,6,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,n56001004001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!9,",",verb,,διαβεβαιόομαι,διαβεβαιοῦσθαι,1226,,,,to affirm strongly,033031,33.322,V-PNN,"διαβεβαιοῦσθαι,",n56003008009,114978,w,διαβεβαιοῦσθαι,Titus,17,Titus,3,8,6,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,present,middlepassive,infinitive,A0:n56003008008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!10, ,conj,,ἵνα,ἵνα,2443,,,,so that,089009,89.59,CONJ,ἵνα,n56003008010,114979,w,ἵνα,Titus,17,Titus,3,8,7,wg,,,,that-VP,o,,,,,438,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!11, ,verb,,φροντίζω,φροντίζωσιν,5431,plural,,,may take care,030001,30.20,V-PAS-3P,φροντίζωσιν,n56003008011,114980,w,φροντίζωσιν,Titus,17,Titus,3,8,8,wg,,,cl,V-O-S,,,,,,439,wg,,,,that-VP,o,,,,,438,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,third,present,active,subjunctive,A1:n56003008014 A0:n56003008016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!12, ,adj,,καλός,καλῶν,2570,plural,neuter,genitive,good,088001,88.4,A-GPN,καλῶν,n56003008012,114981,w,καλῶν,Titus,17,Titus,3,8,10,wg,,,np,AdjpNp,o,,,,,441,wg,,,cl,O-V,o,,,,,440,wg,,,cl,V-O-S,,,,,,439,wg,,,,that-VP,o,,,,,438,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!13, ,noun,common,ἔργον,ἔργων,2041,plural,neuter,genitive,works,042002,42.11,N-GPN,ἔργων,n56003008013,114982,w,ἔργων,Titus,17,Titus,3,8,10,wg,,,np,AdjpNp,o,,,,,441,wg,,,cl,O-V,o,,,,,440,wg,,,cl,V-O-S,,,,,,439,wg,,,,that-VP,o,,,,,438,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!14, ,verb,,προΐστημι,προΐστασθαι,4291,,,,to be devoted to,035001,35.12,V-PMN,προΐστασθαι,n56003008014,114983,w,προΐστασθαι,Titus,17,Titus,3,8,9,wg,,,cl,O-V,o,,,,,440,wg,,,cl,V-O-S,,,,,,439,wg,,,,that-VP,o,,,,,438,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,,sentence,,,,,,,,,25,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,present,middle,infinitive,A0:n56003008016 A1:n56003008013,n56003008016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!15, ,det,,ὁ,οἱ,3588,plural,masculine,nominative,those,092004,92.24,T-NPM,οἱ,n56003008015,114984,w,οἱ,Titus,17,Titus,3,8,9,wg,,,,DetCL,s,,,,,442,wg,,,cl,V-O-S,,,,,,439,wg,,,,that-VP,o,,,,,438,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,wg,,,,,,,,,,433,,sentence,,,,,,,,,25,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!16, ,verb,,πιστεύω,πεπιστευκότες,4100,plural,masculine,nominative,believing,031010,31.102,V-RAP-NPM,πεπιστευκότες,n56003008016,114985,w,πεπιστευκότες,Titus,17,Titus,3,8,10,wg,,,cl,V-O,,,,,,443,wg,,,,DetCL,s,,,,,442,wg,,,cl,V-O-S,,,,,,439,wg,,,,that-VP,o,,,,,438,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,,book,,,,,,,,,,,,,,,,,,,,,,v,,,perfect,active,participle,A0:n00000000000 A1:n56003008017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!17,.,noun,common,θεός,Θεῷ,2316,singular,masculine,dative,God,012001,12.1,N-DSM,Θεῷ.,n56003008017,114986,w,Θεῷ,Titus,17,Titus,3,8,10,wg,,,cl,V-O,,,,,,443,wg,,,,DetCL,s,,,,,442,wg,,,cl,V-O-S,,,,,,439,wg,,,,that-VP,o,,,,,438,wg,,,cl,,o,,,,,437,wg,,,cl,ADV-V-O,,,,,,435,wg,,,,Conj-CL,,,,,,434,,wg,,,,,,,,,,433,sentence,,,,,,,,,25,,,book,,,,,,,,,,,,,,,,,,,,,,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!18, ,pron,demonstrative,οὗτος,ταῦτα,3778,plural,neuter,nominative,These things,,,D-NPN,ταῦτά,n56003008018,114987,w,ταῦτά,Titus,17,Titus,3,8,4,wg,,,cl,S-VC-P-ADV,,,,,,445,wg,,,,,,,,,,444,sentence,,,,,,,,,26,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!19, ,verb,,εἰμί,ἐστιν,1510,singular,,,are,,,V-PAI-3S,ἐστιν,n56003008019,114988,w,ἐστιν,Titus,17,Titus,3,8,4,wg,,,cl,S-VC-P-ADV,,,,,,445,wg,,,,,,,,,,444,sentence,,,,,,,,,26,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vc,,third,present,active,indicative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!20, ,adj,,καλός,καλά,2570,plural,neuter,nominative,excellent,088001,88.4,A-NPN,καλὰ,n56003008020,114989,w,καλὰ,Titus,17,Titus,3,8,5,wg,,,,AdjpaAdjp,p,,,,,446,wg,,,cl,S-VC-P-ADV,,,,,,445,wg,,,,,,,,,,444,sentence,,,,,,,,,26,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!21, ,conj,,καί,καί,2532,,,,and,,,CONJ,καὶ,n56003008021,114990,w,καὶ,Titus,17,Titus,3,8,6,wg,group,,,,,,,,,447,wg,,,,AdjpaAdjp,p,,,,,446,wg,,,cl,S-VC-P-ADV,,,,,,445,wg,,,,,,,,,,444,sentence,,,,,,,,,26,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!22, ,adj,,ὠφέλιμος,ὠφέλιμα,5624,plural,neuter,nominative,profitable,065005,65.40,A-NPN,ὠφέλιμα,n56003008022,114991,w,ὠφέλιμα,Titus,17,Titus,3,8,6,wg,group,,,,,,,,,447,wg,,,,AdjpaAdjp,p,,,,,446,wg,,,cl,S-VC-P-ADV,,,,,,445,wg,,,,,,,,,,444,sentence,,,,,,,,,26,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 3:8!23, ,det,,ὁ,τοῖς,3588,plural,masculine,dative,-,092004,92.24,T-DPM,τοῖς,n56003008023,114992,w,τοῖς,Titus,17,Titus,3,8,5,wg,,,np,DetNP,adv,,,,,448,wg,,,cl,S-VC-P-ADV,,,,,,445,wg,,,,,,,,,,444,sentence,,,,,,,,,26,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
